file,num_matches,num_true,num_false,precision
org.jfedor.frozenbubble_54.apk_config_FlowDroid_1.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_2.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_1.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_0.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_0.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_0.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_0.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_0.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_0.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_0.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_0.xml,28,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_0.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_FlowDroid_0.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_FlowDroid_0.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_0.xml,2,1,1,0.5
protect.budgetwatch_29.apk_config_FlowDroid_0.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_0.xml,0,0,0,0
net.osmand.plus_355.apk_config_FlowDroid_0.xml,1,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_0.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_0.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_0.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_0.xml,3,2,1,0.6666666666666666
org.jfedor.frozenbubble_54.apk_config_FlowDroid_0.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_0.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_0.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_0.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_0.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_0.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_0.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_1.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_0.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_FlowDroid_1.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_1.xml,0,0,0,0
trikita.talalarmo_19.apk_config_FlowDroid_1.xml,0,0,0,0
com.github.yeriomin.workoutlog_2.apk_config_FlowDroid_1.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_0.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_FlowDroid_1.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_1.xml,0,0,0,0
eu.polarclock_10.apk_config_FlowDroid_1.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_FlowDroid_1.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_FlowDroid_1.xml,0,0,0,0
com.notriddle.budget_44.apk_config_FlowDroid_1.xml,0,0,0,0
org.tuxpaint_923.apk_config_FlowDroid_1.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_FlowDroid_1.xml,0,0,0,0
jackpal.androidterm_72.apk_config_FlowDroid_1.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_FlowDroid_1.xml,0,0,0,0
anupam.acrylic_17.apk_config_FlowDroid_1.xml,0,0,0,0
com.miqote.shanawp_10.apk_config_FlowDroid_1.xml,0,0,0,0
com.materialos.cm.theme_5.apk_config_FlowDroid_1.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_FlowDroid_1.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_FlowDroid_1.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_FlowDroid_1.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_FlowDroid_1.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_FlowDroid_2.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_FlowDroid_2.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_FlowDroid_1.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_FlowDroid_2.xml,0,0,0,0
com.gitlab.ardash.appleflinger.android_1005006.apk_config_FlowDroid_1.xml,0,0,0,0
